Year,State,District,Quarter,House_Type,Interest_Rate,Inflation_Rate,GDP,Unemployment_Rate,Population,House_Overhang,House_Price,House_Demand,House_Supply
2018,Pulau Pinang,Seberang Perai Utara,3,Condominium,3.22,0.3,345685.0,2.3,336.3,0.0,300000.0,10304.0,10304.0
2018,Pulau Pinang,Seberang Perai Utara,3,Detached House,3.22,0.3,345685.0,2.3,336.3,50.0,490000.0,24467.0,24517.0
2018,Pulau Pinang,Seberang Perai Utara,3,Flat,3.22,0.3,345685.0,2.3,336.3,0.0,145000.0,3051.0,3051.0
2018,Pulau Pinang,Seberang Perai Utara,3,Semi-Detached House,3.22,0.3,345685.0,2.3,336.3,41.0,540500.0,4031.0,4072.0
2018,Pulau Pinang,Seberang Perai Utara,3,Terraced House,3.22,0.3,345685.0,2.3,336.3,11.0,340000.0,24401.0,24412.0
2018,Pulau Pinang,Seberang Perai Utara,3,Town House,3.22,0.3,345685.0,2.3,336.3,0.0,293000.0,879.0,879.0
2018,Pulau Pinang,Seberang Perai Utara,4,Cluster House,3.22,0.63,357547.0,2.4,336.3,0.0,180000.0,32.0,32.0
2018,Pulau Pinang,Seberang Perai Utara,4,Condominium,3.22,0.63,357547.0,2.4,336.3,37.0,298000.0,10267.0,10304.0
2018,Pulau Pinang,Seberang Perai Utara,4,Detached House,3.22,0.63,357547.0,2.4,336.3,50.0,509000.0,24467.0,24517.0
2018,Pulau Pinang,Seberang Perai Utara,4,Flat,3.22,0.63,357547.0,2.4,336.3,0.0,181500.0,3051.0,3051.0
2018,Pulau Pinang,Seberang Perai Utara,4,Semi-Detached House,3.22,0.63,357547.0,2.4,336.3,41.0,650000.0,4031.0,4072.0
2018,Pulau Pinang,Seberang Perai Utara,4,Terraced House,3.22,0.63,357547.0,2.4,336.3,11.0,345000.0,24401.0,24412.0
2018,Pulau Pinang,Seberang Perai Utara,4,Town House,3.22,0.63,357547.0,2.4,336.3,0.0,300000.0,879.0,879.0
2018,Pulau Pinang,Timur Laut,1,Cluster House,3.13,1.76,327096.0,1.9,577.9,0.0,211500.0,661.0,661.0
2018,Pulau Pinang,Timur Laut,1,Condominium,3.13,1.76,327096.0,1.9,577.9,1294.0,640000.0,43813.0,45107.0
2018,Pulau Pinang,Timur Laut,1,Detached House,3.13,1.76,327096.0,1.9,577.9,34.0,1940000.0,8418.0,8452.0
2018,Pulau Pinang,Timur Laut,1,Flat,3.13,1.76,327096.0,1.9,577.9,0.0,290000.0,76824.0,76824.0
2018,Pulau Pinang,Timur Laut,1,Semi-Detached House,3.13,1.76,327096.0,1.9,577.9,26.0,1670000.0,5657.0,5683.0
2018,Pulau Pinang,Timur Laut,1,Terraced House,3.13,1.76,327096.0,1.9,577.9,7.0,1000000.0,10294.0,10301.0
2018,Pulau Pinang,Timur Laut,1,Town House,3.13,1.76,327096.0,1.9,577.9,0.0,700000.0,991.0,991.0
2018,Pulau Pinang,Timur Laut,2,Cluster House,3.2,1.03,333438.0,2.2,577.9,0.0,310000.0,661.0,661.0
2018,Pulau Pinang,Timur Laut,2,Condominium,3.2,1.03,333438.0,2.2,577.9,1222.0,585000.0,43885.0,45107.0
2018,Pulau Pinang,Timur Laut,2,Detached House,3.2,1.03,333438.0,2.2,577.9,34.0,2742500.0,8418.0,8452.0
2018,Pulau Pinang,Timur Laut,2,Flat,3.2,1.03,333438.0,2.2,577.9,0.0,300000.0,76824.0,76824.0
2018,Pulau Pinang,Timur Laut,2,Semi-Detached House,3.2,1.03,333438.0,2.2,577.9,26.0,1615000.0,5657.0,5683.0
2018,Pulau Pinang,Timur Laut,2,Terraced House,3.2,1.03,333438.0,2.2,577.9,7.0,1135000.0,10317.0,10324.0
2018,Pulau Pinang,Timur Laut,2,Town House,3.2,1.03,333438.0,2.2,577.9,0.0,1430000.0,991.0,991.0
2018,Pulau Pinang,Timur Laut,3,Cluster House,3.22,0.3,345685.0,2.3,577.9,0.0,260000.0,661.0,661.0
2018,Pulau Pinang,Timur Laut,3,Condominium,3.22,0.3,345685.0,2.3,577.9,1170.0,683580.0,43937.0,45107.0
2018,Pulau Pinang,Timur Laut,3,Detached House,3.22,0.3,345685.0,2.3,577.9,45.0,2800000.0,8424.0,8469.0
2018,Pulau Pinang,Timur Laut,3,Flat,3.22,0.3,345685.0,2.3,577.9,0.0,281900.0,77044.0,77044.0
2018,Pulau Pinang,Timur Laut,3,Semi-Detached House,3.22,0.3,345685.0,2.3,577.9,20.0,1560000.0,5663.0,5683.0
2018,Pulau Pinang,Timur Laut,3,Terraced House,3.22,0.3,345685.0,2.3,577.9,9.0,1164000.0,10315.0,10324.0
2018,Pulau Pinang,Timur Laut,3,Town House,3.22,0.3,345685.0,2.3,577.9,0.0,998800.0,991.0,991.0
2018,Pulau Pinang,Timur Laut,4,Cluster House,3.22,0.63,357547.0,2.4,577.9,0.0,247500.0,661.0,661.0
2018,Pulau Pinang,Timur Laut,4,Condominium,3.22,0.63,357547.0,2.4,577.9,1212.0,715000.0,44550.0,45762.0
2018,Pulau Pinang,Timur Laut,4,Detached House,3.22,0.63,357547.0,2.4,577.9,43.0,1890000.0,8455.0,8498.0
2018,Pulau Pinang,Timur Laut,4,Flat,3.22,0.63,357547.0,2.4,577.9,0.0,280000.0,77044.0,77044.0
2018,Pulau Pinang,Timur Laut,4,Semi-Detached House,3.22,0.63,357547.0,2.4,577.9,20.0,1570000.0,5665.0,5685.0
2018,Pulau Pinang,Timur Laut,4,Terraced House,3.22,0.63,357547.0,2.4,577.9,9.0,1130000.0,10315.0,10324.0
2018,Pulau Pinang,Timur Laut,4,Town House,3.22,0.63,357547.0,2.4,577.9,0.0,450000.0,991.0,991.0
2018,Selangor,Gombak,1,Cluster House,3.13,2.33,327096.0,2.3,815.2,114.0,1450000.0,512.0,626.0
2018,Selangor,Gombak,1,Condominium,3.13,2.33,327096.0,2.3,815.2,170.0,320000.0,53029.0,53199.0
2018,Selangor,Gombak,1,Detached House,3.13,2.33,327096.0,2.3,815.2,80.0,330000.0,19967.0,20047.0
2018,Selangor,Gombak,1,Flat,3.13,2.33,327096.0,2.3,815.2,278.0,145000.0,5961.0,6239.0
2018,Selangor,Gombak,1,Semi-Detached House,3.13,2.33,327096.0,2.3,815.2,148.0,975000.0,9330.0,9478.0
2018,Selangor,Gombak,1,Terraced House,3.13,2.33,327096.0,2.3,815.2,99.0,482500.0,78118.0,78217.0
2018,Selangor,Gombak,1,Town House,3.13,2.33,327096.0,2.3,815.2,137.0,310000.0,3987.0,4124.0
2018,Selangor,Gombak,2,Cluster House,3.2,1.83,333438.0,3.0,815.2,136.0,1450000.0,490.0,626.0
2018,Selangor,Gombak,2,Condominium,3.2,1.83,333438.0,3.0,815.2,292.0,296920.0,53033.0,53325.0
2018,Selangor,Gombak,2,Detached House,3.2,1.83,333438.0,3.0,815.2,72.0,465000.0,20006.0,20078.0
2018,Selangor,Gombak,2,Flat,3.2,1.83,333438.0,3.0,815.2,275.0,130000.0,5964.0,6239.0
2018,Selangor,Gombak,2,Semi-Detached House,3.2,1.83,333438.0,3.0,815.2,103.0,994000.0,9413.0,9516.0
2018,Selangor,Gombak,2,Terraced House,3.2,1.83,333438.0,3.0,815.2,167.0,565000.0,78328.0,78495.0
2018,Selangor,Gombak,2,Town House,3.2,1.83,333438.0,3.0,815.2,118.0,355000.0,4006.0,4124.0
2018,Selangor,Gombak,3,Cluster House,3.22,0.86,345685.0,2.9,815.2,136.0,1582500.0,490.0,626.0
2018,Selangor,Gombak,3,Condominium,3.22,0.86,345685.0,2.9,815.2,288.0,300000.0,53037.0,53325.0
2018,Selangor,Gombak,3,Detached House,3.22,0.86,345685.0,2.9,815.2,80.0,465000.0,19998.0,20078.0
2018,Selangor,Gombak,3,Flat,3.22,0.86,345685.0,2.9,815.2,275.0,150000.0,5964.0,6239.0
2018,Selangor,Gombak,3,Semi-Detached House,3.22,0.86,345685.0,2.9,815.2,95.0,1300000.0,9421.0,9516.0
2018,Selangor,Gombak,3,Terraced House,3.22,0.86,345685.0,2.9,815.2,201.0,521850.0,78386.0,78587.0
2018,Selangor,Gombak,3,Town House,3.22,0.86,345685.0,2.9,815.2,79.0,328000.0,4045.0,4124.0
2018,Selangor,Gombak,4,Cluster House,3.22,0.53,357547.0,3.2,815.2,136.0,1580000.0,490.0,626.0
2018,Selangor,Gombak,4,Condominium,3.22,0.53,357547.0,3.2,815.2,162.0,300000.0,53163.0,53325.0
2018,Selangor,Gombak,4,Detached House,3.22,0.53,357547.0,3.2,815.2,79.0,640000.0,20001.0,20080.0
2018,Selangor,Gombak,4,Flat,3.22,0.53,357547.0,3.2,815.2,275.0,150000.0,5964.0,6239.0
2018,Selangor,Gombak,4,Semi-Detached House,3.22,0.53,357547.0,3.2,815.2,103.0,1061000.0,9425.0,9528.0
2018,Selangor,Gombak,4,Terraced House,3.22,0.53,357547.0,3.2,815.2,200.0,522900.0,78460.0,78660.0
2018,Selangor,Gombak,4,Town House,3.22,0.53,357547.0,3.2,815.2,79.0,350000.0,4045.0,4124.0
2018,Selangor,Hulu Langat,1,Cluster House,3.13,2.33,327096.0,2.3,1370.3,9.0,720000.0,1505.0,1514.0
2018,Selangor,Hulu Langat,1,Condominium,3.13,2.33,327096.0,2.3,1370.3,496.0,300000.0,67753.0,68249.0
2018,Selangor,Hulu Langat,1,Detached House,3.13,2.33,327096.0,2.3,1370.3,0.0,518000.0,6662.0,6662.0
2018,Selangor,Hulu Langat,1,Flat,3.13,2.33,327096.0,2.3,1370.3,0.0,170000.0,34068.0,34068.0
2018,Selangor,Hulu Langat,1,Semi-Detached House,3.13,2.33,327096.0,2.3,1370.3,94.0,900000.0,12352.0,12446.0
2018,Selangor,Hulu Langat,1,Terraced House,3.13,2.33,327096.0,2.3,1370.3,427.0,482500.0,135698.0,136125.0
2018,Selangor,Hulu Langat,1,Town House,3.13,2.33,327096.0,2.3,1370.3,15.0,342500.0,8279.0,8294.0
2018,Selangor,Hulu Langat,2,Cluster House,3.2,1.83,333438.0,3.0,1370.3,24.0,822000.0,1490.0,1514.0
2018,Selangor,Hulu Langat,2,Condominium,3.2,1.83,333438.0,3.0,1370.3,486.0,285000.0,68053.0,68539.0
2018,Selangor,Hulu Langat,2,Detached House,3.2,1.83,333438.0,3.0,1370.3,0.0,548500.0,6713.0,6713.0
2018,Selangor,Hulu Langat,2,Flat,3.2,1.83,333438.0,3.0,1370.3,0.0,168000.0,34368.0,34368.0
2018,Selangor,Hulu Langat,2,Semi-Detached House,3.2,1.83,333438.0,3.0,1370.3,72.0,1000000.0,12488.0,12560.0
2018,Selangor,Hulu Langat,2,Terraced House,3.2,1.83,333438.0,3.0,1370.3,730.0,550000.0,136619.0,137349.0
2018,Selangor,Hulu Langat,2,Town House,3.2,1.83,333438.0,3.0,1370.3,15.0,350000.0,8279.0,8294.0
2018,Selangor,Hulu Langat,3,Cluster House,3.22,0.86,345685.0,2.9,1370.3,24.0,877000.0,1490.0,1514.0
2018,Selangor,Hulu Langat,3,Condominium,3.22,0.86,345685.0,2.9,1370.3,423.0,300000.0,68116.0,68539.0
2018,Selangor,Hulu Langat,3,Detached House,3.22,0.86,345685.0,2.9,1370.3,0.0,600000.0,6716.0,6716.0
2018,Selangor,Hulu Langat,3,Flat,3.22,0.86,345685.0,2.9,1370.3,0.0,180000.0,34368.0,34368.0
2018,Selangor,Hulu Langat,3,Semi-Detached House,3.22,0.86,345685.0,2.9,1370.3,72.0,1160000.0,12462.0,12534.0
2018,Selangor,Hulu Langat,3,Terraced House,3.22,0.86,345685.0,2.9,1370.3,594.0,545000.0,136444.0,137038.0
2018,Selangor,Hulu Langat,3,Town House,3.22,0.86,345685.0,2.9,1370.3,41.0,323500.0,9013.0,9054.0
2018,Selangor,Hulu Langat,4,Cluster House,3.22,0.53,357547.0,3.2,1370.3,24.0,780000.0,1586.0,1610.0
2018,Selangor,Hulu Langat,4,Condominium,3.22,0.53,357547.0,3.2,1370.3,423.0,300000.0,72775.0,73198.0
2018,Selangor,Hulu Langat,4,Detached House,3.22,0.53,357547.0,3.2,1370.3,0.0,1070000.0,6719.0,6719.0
2018,Selangor,Hulu Langat,4,Flat,3.22,0.53,357547.0,3.2,1370.3,0.0,170000.0,36009.0,36009.0
2018,Selangor,Hulu Langat,4,Semi-Detached House,3.22,0.53,357547.0,3.2,1370.3,85.0,1153000.0,12625.0,12710.0
2018,Selangor,Hulu Langat,4,Terraced House,3.22,0.53,357547.0,3.2,1370.3,897.0,530000.0,137315.0,138212.0
2018,Selangor,Hulu Langat,4,Town House,3.22,0.53,357547.0,3.2,1370.3,53.0,352500.0,9219.0,9272.0
2018,Selangor,Hulu Selangor,1,Cluster House,3.13,2.33,327096.0,2.3,237.6,7.0,160000.0,740.0,747.0
2018,Selangor,Hulu Selangor,1,Condominium,3.13,2.33,327096.0,2.3,237.6,0.0,73500.0,16254.0,16254.0
2018,Selangor,Hulu Selangor,1,Detached House,3.13,2.33,327096.0,2.3,237.6,0.0,205000.0,6795.0,6795.0
2018,Selangor,Hulu Selangor,1,Flat,3.13,2.33,327096.0,2.3,237.6,0.0,67500.0,4144.0,4144.0
2018,Selangor,Hulu Selangor,1,Semi-Detached House,3.13,2.33,327096.0,2.3,237.6,0.0,250000.0,2923.0,2923.0
2018,Selangor,Hulu Selangor,1,Terraced House,3.13,2.33,327096.0,2.3,237.6,0.0,333200.0,30539.0,30539.0
2018,Selangor,Hulu Selangor,1,Town House,3.13,2.33,327096.0,2.3,237.6,0.0,345000.0,0.0,0.0
2018,Selangor,Hulu Selangor,2,Cluster House,3.2,1.83,333438.0,3.0,237.6,0.0,160000.0,747.0,747.0
2018,Selangor,Hulu Selangor,2,Condominium,3.2,1.83,333438.0,3.0,237.6,0.0,142500.0,16254.0,16254.0
2018,Selangor,Hulu Selangor,2,Detached House,3.2,1.83,333438.0,3.0,237.6,0.0,180000.0,6795.0,6795.0
2018,Selangor,Hulu Selangor,2,Flat,3.2,1.83,333438.0,3.0,237.6,0.0,65000.0,4144.0,4144.0
2018,Selangor,Hulu Selangor,2,Semi-Detached House,3.2,1.83,333438.0,3.0,237.6,0.0,320000.0,3133.0,3133.0
2018,Selangor,Hulu Selangor,2,Terraced House,3.2,1.83,333438.0,3.0,237.6,0.0,270000.0,30682.0,30682.0
2018,Selangor,Hulu Selangor,2,Town House,3.2,1.83,333438.0,3.0,237.6,0.0,345000.0,0.0,0.0
2018,Selangor,Hulu Selangor,3,Cluster House,3.22,0.86,345685.0,2.9,237.6,0.0,130000.0,747.0,747.0
2018,Selangor,Hulu Selangor,3,Condominium,3.22,0.86,345685.0,2.9,237.6,0.0,80000.0,16254.0,16254.0
2018,Selangor,Hulu Selangor,3,Detached House,3.22,0.86,345685.0,2.9,237.6,0.0,240000.0,6795.0,6795.0
2018,Selangor,Hulu Selangor,3,Flat,3.22,0.86,345685.0,2.9,237.6,0.0,66500.0,4144.0,4144.0
2018,Selangor,Hulu Selangor,3,Semi-Detached House,3.22,0.86,345685.0,2.9,237.6,0.0,300000.0,3133.0,3133.0
2018,Selangor,Hulu Selangor,3,Terraced House,3.22,0.86,345685.0,2.9,237.6,0.0,260000.0,30682.0,30682.0
2018,Selangor,Hulu Selangor,3,Town House,3.22,0.86,345685.0,2.9,237.6,0.0,345000.0,0.0,0.0
2018,Selangor,Hulu Selangor,4,Cluster House,3.22,0.53,357547.0,3.2,237.6,0.0,150000.0,747.0,747.0
2018,Selangor,Hulu Selangor,4,Condominium,3.22,0.53,357547.0,3.2,237.6,0.0,100000.0,16254.0,16254.0
2018,Selangor,Hulu Selangor,4,Detached House,3.22,0.53,357547.0,3.2,237.6,0.0,282000.0,6795.0,6795.0
2018,Selangor,Hulu Selangor,4,Flat,3.22,0.53,357547.0,3.2,237.6,0.0,70000.0,4144.0,4144.0
2018,Selangor,Hulu Selangor,4,Semi-Detached House,3.22,0.53,357547.0,3.2,237.6,6.0,373459.0,3159.0,3165.0
2018,Selangor,Hulu Selangor,4,Terraced House,3.22,0.53,357547.0,3.2,237.6,30.0,250000.0,30732.0,30762.0
2018,Selangor,Hulu Selangor,4,Town House,3.22,0.53,357547.0,3.2,237.6,0.0,345000.0,0.0,0.0
2018,Selangor,Klang,1,Cluster House,3.13,2.33,327096.0,2.3,1025.1,0.0,815000.0,1482.0,1482.0
2018,Selangor,Klang,1,Condominium,3.13,2.33,327096.0,2.3,1025.1,0.0,235000.0,22216.0,22216.0
2018,Selangor,Klang,1,Detached House,3.13,2.33,327096.0,2.3,1025.1,0.0,720000.0,3835.0,3835.0
2018,Selangor,Klang,1,Flat,3.13,2.33,327096.0,2.3,1025.1,0.0,92500.0,8718.0,8718.0
2018,Selangor,Klang,1,Semi-Detached House,3.13,2.33,327096.0,2.3,1025.1,0.0,610000.0,9280.0,9280.0
2018,Selangor,Klang,1,Terraced House,3.13,2.33,327096.0,2.3,1025.1,15.0,385000.0,110275.0,110290.0
2018,Selangor,Klang,1,Town House,3.13,2.33,327096.0,2.3,1025.1,0.0,402500.0,807.0,807.0
2018,Selangor,Klang,2,Cluster House,3.2,1.83,333438.0,3.0,1025.1,60.0,830000.0,1446.0,1506.0
2018,Selangor,Klang,2,Condominium,3.2,1.83,333438.0,3.0,1025.1,63.0,225000.0,22833.0,22896.0
2018,Selangor,Klang,2,Detached House,3.2,1.83,333438.0,3.0,1025.1,0.0,570000.0,3849.0,3849.0
2018,Selangor,Klang,2,Flat,3.2,1.83,333438.0,3.0,1025.1,0.0,97600.0,8718.0,8718.0
2018,Selangor,Klang,2,Semi-Detached House,3.2,1.83,333438.0,3.0,1025.1,0.0,508000.0,9338.0,9338.0
2018,Selangor,Klang,2,Terraced House,3.2,1.83,333438.0,3.0,1025.1,10.0,363000.0,110720.0,110730.0
2018,Selangor,Klang,2,Town House,3.2,1.83,333438.0,3.0,1025.1,0.0,450000.0,807.0,807.0
2018,Selangor,Klang,3,Cluster House,3.22,0.86,345685.0,2.9,1025.1,60.0,738000.0,1506.0,1566.0
2018,Selangor,Klang,3,Condominium,3.22,0.86,345685.0,2.9,1025.1,63.0,225000.0,23486.0,23549.0
2018,Selangor,Klang,3,Detached House,3.22,0.86,345685.0,2.9,1025.1,0.0,840000.0,3893.0,3893.0
2018,Selangor,Klang,3,Flat,3.22,0.86,345685.0,2.9,1025.1,0.0,90000.0,8718.0,8718.0
2018,Selangor,Klang,3,Semi-Detached House,3.22,0.86,345685.0,2.9,1025.1,0.0,1000000.0,9400.0,9400.0
2018,Selangor,Klang,3,Terraced House,3.22,0.86,345685.0,2.9,1025.1,0.0,408000.0,111363.0,111363.0
2018,Selangor,Klang,3,Town House,3.22,0.86,345685.0,2.9,1025.1,0.0,305500.0,807.0,807.0
2018,Selangor,Klang,4,Cluster House,3.22,0.53,357547.0,3.2,1025.1,60.0,725000.0,1522.0,1582.0
2018,Selangor,Klang,4,Condominium,3.22,0.53,357547.0,3.2,1025.1,63.0,215000.0,23486.0,23549.0
2018,Selangor,Klang,4,Detached House,3.22,0.53,357547.0,3.2,1025.1,0.0,1500000.0,3900.0,3900.0
2018,Selangor,Klang,4,Flat,3.22,0.53,357547.0,3.2,1025.1,0.0,87000.0,8718.0,8718.0
2018,Selangor,Klang,4,Semi-Detached House,3.22,0.53,357547.0,3.2,1025.1,0.0,824000.0,9468.0,9468.0
2018,Selangor,Klang,4,Terraced House,3.22,0.53,357547.0,3.2,1025.1,11.0,400000.0,112030.0,112041.0
2018,Selangor,Klang,4,Town House,3.22,0.53,357547.0,3.2,1025.1,0.0,165000.0,979.0,979.0
2018,Selangor,Kuala Langat,1,Cluster House,3.13,2.33,327096.0,2.3,270.1,120.0,619722.0,756.0,876.0
2018,Selangor,Kuala Langat,1,Condominium,3.13,2.33,327096.0,2.3,270.1,0.0,155000.0,2782.0,2782.0
2018,Selangor,Kuala Langat,1,Detached House,3.13,2.33,327096.0,2.3,270.1,0.0,325000.0,954.0,954.0
2018,Selangor,Kuala Langat,1,Flat,3.13,2.33,327096.0,2.3,270.1,0.0,145000.0,0.0,0.0
2018,Selangor,Kuala Langat,1,Semi-Detached House,3.13,2.33,327096.0,2.3,270.1,7.0,490500.0,2584.0,2591.0
2018,Selangor,Kuala Langat,1,Terraced House,3.13,2.33,327096.0,2.3,270.1,61.0,285000.0,30998.0,31059.0
2018,Selangor,Kuala Langat,1,Town House,3.13,2.33,327096.0,2.3,270.1,0.0,340000.0,665.0,665.0
2018,Selangor,Kuala Langat,2,Cluster House,3.2,1.83,333438.0,3.0,270.1,120.0,505000.0,756.0,876.0
2018,Selangor,Kuala Langat,2,Condominium,3.2,1.83,333438.0,3.0,270.1,0.0,180000.0,2782.0,2782.0
2018,Selangor,Kuala Langat,2,Detached House,3.2,1.83,333438.0,3.0,270.1,0.0,296000.0,954.0,954.0
2018,Selangor,Kuala Langat,2,Flat,3.2,1.83,333438.0,3.0,270.1,0.0,145000.0,0.0,0.0
2018,Selangor,Kuala Langat,2,Semi-Detached House,3.2,1.83,333438.0,3.0,270.1,7.0,710000.0,2584.0,2591.0
2018,Selangor,Kuala Langat,2,Terraced House,3.2,1.83,333438.0,3.0,270.1,162.0,290000.0,30897.0,31059.0
2018,Selangor,Kuala Langat,2,Town House,3.2,1.83,333438.0,3.0,270.1,0.0,332000.0,796.0,796.0
2018,Selangor,Kuala Langat,3,Cluster House,3.22,0.86,345685.0,2.9,270.1,89.0,780000.0,787.0,876.0
2018,Selangor,Kuala Langat,3,Condominium,3.22,0.86,345685.0,2.9,270.1,0.0,150000.0,2782.0,2782.0
2018,Selangor,Kuala Langat,3,Detached House,3.22,0.86,345685.0,2.9,270.1,0.0,601500.0,954.0,954.0
2018,Selangor,Kuala Langat,3,Flat,3.22,0.86,345685.0,2.9,270.1,0.0,138000.0,0.0,0.0
2018,Selangor,Kuala Langat,3,Semi-Detached House,3.22,0.86,345685.0,2.9,270.1,26.0,460000.0,2565.0,2591.0
2018,Selangor,Kuala Langat,3,Terraced House,3.22,0.86,345685.0,2.9,270.1,125.0,320000.0,30934.0,31059.0
2018,Selangor,Kuala Langat,3,Town House,3.22,0.86,345685.0,2.9,270.1,0.0,404000.0,796.0,796.0
2018,Selangor,Kuala Langat,4,Cluster House,3.22,0.53,357547.0,3.2,270.1,63.0,1078000.0,813.0,876.0
2018,Selangor,Kuala Langat,4,Condominium,3.22,0.53,357547.0,3.2,270.1,0.0,180000.0,2782.0,2782.0
2018,Selangor,Kuala Langat,4,Detached House,3.22,0.53,357547.0,3.2,270.1,0.0,260000.0,954.0,954.0
2018,Selangor,Kuala Langat,4,Flat,3.22,0.53,357547.0,3.2,270.1,0.0,150000.0,0.0,0.0
2018,Selangor,Kuala Langat,4,Semi-Detached House,3.22,0.53,357547.0,3.2,270.1,18.0,465000.0,2573.0,2591.0
2018,Selangor,Kuala Langat,4,Terraced House,3.22,0.53,357547.0,3.2,270.1,88.0,330000.0,30971.0,31059.0
2018,Selangor,Kuala Langat,4,Town House,3.22,0.53,357547.0,3.2,270.1,0.0,340000.0,796.0,796.0
2018,Selangor,Kuala Selangor,1,Cluster House,3.13,2.33,327096.0,2.3,251.2,0.0,432500.0,881.0,881.0
2018,Selangor,Kuala Selangor,1,Condominium,3.13,2.33,327096.0,2.3,251.2,0.0,160000.0,6623.0,6623.0
2018,Selangor,Kuala Selangor,1,Detached House,3.13,2.33,327096.0,2.3,251.2,0.0,257500.0,992.0,992.0
2018,Selangor,Kuala Selangor,1,Flat,3.13,2.33,327096.0,2.3,251.2,0.0,76750.0,822.0,822.0
2018,Selangor,Kuala Selangor,1,Semi-Detached House,3.13,2.33,327096.0,2.3,251.2,0.0,450000.0,3064.0,3064.0
2018,Selangor,Kuala Selangor,1,Terraced House,3.13,2.33,327096.0,2.3,251.2,7.0,250000.0,26779.0,26786.0
2018,Selangor,Kuala Selangor,1,Town House,3.13,2.33,327096.0,2.3,251.2,0.0,103000.0,229.0,229.0
2018,Selangor,Kuala Selangor,2,Cluster House,3.2,1.83,333438.0,3.0,251.2,0.0,335000.0,881.0,881.0
2018,Selangor,Kuala Selangor,2,Condominium,3.2,1.83,333438.0,3.0,251.2,0.0,177500.0,6623.0,6623.0
2018,Selangor,Kuala Selangor,2,Detached House,3.2,1.83,333438.0,3.0,251.2,0.0,540000.0,994.0,994.0
2018,Selangor,Kuala Selangor,2,Flat,3.2,1.83,333438.0,3.0,251.2,0.0,76750.0,822.0,822.0
2018,Selangor,Kuala Selangor,2,Semi-Detached House,3.2,1.83,333438.0,3.0,251.2,0.0,950000.0,3120.0,3120.0
2018,Selangor,Kuala Selangor,2,Terraced House,3.2,1.83,333438.0,3.0,251.2,7.0,280000.0,26779.0,26786.0
2018,Selangor,Kuala Selangor,2,Town House,3.2,1.83,333438.0,3.0,251.2,0.0,127500.0,229.0,229.0
2018,Selangor,Kuala Selangor,3,Cluster House,3.22,0.86,345685.0,2.9,251.2,0.0,465000.0,881.0,881.0
2018,Selangor,Kuala Selangor,3,Condominium,3.22,0.86,345685.0,2.9,251.2,0.0,165000.0,6623.0,6623.0
2018,Selangor,Kuala Selangor,3,Detached House,3.22,0.86,345685.0,2.9,251.2,0.0,250000.0,994.0,994.0
2018,Selangor,Kuala Selangor,3,Flat,3.22,0.86,345685.0,2.9,251.2,0.0,63000.0,822.0,822.0
2018,Selangor,Kuala Selangor,3,Semi-Detached House,3.22,0.86,345685.0,2.9,251.2,0.0,1081000.0,3130.0,3130.0
2018,Selangor,Kuala Selangor,3,Terraced House,3.22,0.86,345685.0,2.9,251.2,7.0,384730.0,26827.0,26834.0
2018,Selangor,Kuala Selangor,3,Town House,3.22,0.86,345685.0,2.9,251.2,0.0,185000.0,229.0,229.0
2018,Selangor,Kuala Selangor,4,Cluster House,3.22,0.53,357547.0,3.2,251.2,7.0,465000.0,874.0,881.0
2018,Selangor,Kuala Selangor,4,Condominium,3.22,0.53,357547.0,3.2,251.2,0.0,167000.0,6623.0,6623.0
2018,Selangor,Kuala Selangor,4,Detached House,3.22,0.53,357547.0,3.2,251.2,0.0,499900.0,994.0,994.0
2018,Selangor,Kuala Selangor,4,Flat,3.22,0.53,357547.0,3.2,251.2,0.0,70000.0,822.0,822.0
2018,Selangor,Kuala Selangor,4,Semi-Detached House,3.22,0.53,357547.0,3.2,251.2,0.0,641284.0,3130.0,3130.0
2018,Selangor,Kuala Selangor,4,Terraced House,3.22,0.53,357547.0,3.2,251.2,18.0,400000.0,26863.0,26881.0
2018,Selangor,Kuala Selangor,4,Town House,3.22,0.53,357547.0,3.2,251.2,0.0,212500.0,229.0,229.0
2018,Selangor,Petaling Jaya,1,Cluster House,3.13,2.33,327096.0,2.3,2157.0,0.0,390000.0,2590.0,2590.0
2018,Selangor,Petaling Jaya,1,Condominium,3.13,2.33,327096.0,2.3,2157.0,492.0,385000.0,165485.0,165977.0
2018,Selangor,Petaling Jaya,1,Detached House,3.13,2.33,327096.0,2.3,2157.0,81.0,1712500.0,19512.0,19593.0
2018,Selangor,Petaling Jaya,1,Flat,3.13,2.33,327096.0,2.3,2157.0,0.0,200000.0,40914.0,40914.0
2018,Selangor,Petaling Jaya,1,Semi-Detached House,3.13,2.33,327096.0,2.3,2157.0,44.0,2000800.0,15325.0,15369.0
2018,Selangor,Petaling Jaya,1,Terraced House,3.13,2.33,327096.0,2.3,2157.0,80.0,745000.0,188265.0,188345.0
2018,Selangor,Petaling Jaya,1,Town House,3.13,2.33,327096.0,2.3,2157.0,79.0,440000.0,4036.0,4115.0
2018,Selangor,Petaling Jaya,2,Cluster House,3.2,1.83,333438.0,3.0,2157.0,0.0,810000.0,2638.0,2638.0
2018,Selangor,Petaling Jaya,2,Condominium,3.2,1.83,333438.0,3.0,2157.0,456.0,380000.0,165825.0,166281.0
